0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-663.2447,70.70001,4.6999946,15.1073,3.3509088,12.175921,-0.19166535,1.5409607,-2.3881557,0.94805455,-4.529077,2.6210046,4.262682,-0.7063914,0.49472436,5.8352313,-0.18030298,-1.549679,1.9217184,-1.3663648,-2.5946996,1.099639,2.1847157,0.080454536,-2.364914,0.041026067,-0.22850609,-0.23315862,-0.7187402,-1.062207,-0.53858745,1.0737368,-0.24943176,0.59334993,0.110287964,0.43181428,0.20244773,-0.39073297,-1.1368076,0.13569264,fearful
-699.7569,65.033104,5.2869377,17.045431,1.4565865,11.822034,-1.4694476,1.756168,-3.2553997,2.2144582,-3.1294124,0.34866798,1.2783465,-0.48020133,-3.1323736,3.435225,0.68199956,0.09425533,0.60164315,-0.84673995,-1.1229882,-0.11961162,0.82639456,0.6523708,-1.7382221,0.4507545,-1.0003057,0.031704552,-1.1615964,-1.1017118,-0.25388134,0.68735045,-0.8157682,-0.467788,-0.3298253,-0.1219795,-0.51090646,0.42176065,-0.4393474,0.08950187,fearful
-519.4723,47.38946,-7.656304,8.520169,-4.010078,4.5953865,-6.9368114,-4.25197,-7.740158,0.69180936,-5.232281,-3.9782739,-2.356901,-1.629241,-6.3221197,0.4480236,-2.7009,-2.6532047,-1.8167883,0.38853946,-1.4595938,0.59531325,2.6598876,2.267228,0.8577561,2.9063165,1.6192498,4.668857,2.889209,1.644564,3.5982053,4.4857073,1.8728354,2.8158388,2.4181478,2.232419,0.813782,1.6213855,1.6308184,2.1231852,fearful
-521.5936,51.229965,-4.092645,9.030711,-5.701173,4.097411,-6.890765,-4.1422772,-5.661804,-1.7964251,-7.949201,-3.2377098,-1.3457793,-3.2967634,-6.468934,1.236375,-3.7054381,-5.671278,-2.6312203,-1.5437973,-5.05817,-2.0602705,-0.4983194,-2.992309,-3.7571416,-1.8567863,-2.7866666,-1.7883664,-2.6563625,-0.5731688,1.1794963,2.302698,1.3346217,3.031059,3.5082262,2.1929474,1.2968702,2.115959,1.015028,2.2214007,fearful
-678.6172,66.45694,4.128095,15.309054,3.832736,13.382062,-0.48011157,1.3600401,-2.1894686,0.5171479,-4.59643,0.5353114,0.99539214,-2.9640923,-1.8157533,3.409582,-1.4521345,-0.25526118,2.4313657,-2.300338,-2.5501819,0.07797804,2.2924325,0.7422198,-1.7445635,-0.7063401,-2.2035925,0.29062736,-1.9779612,-1.251587,-0.46666792,0.2589198,-0.87481534,-0.5998785,0.23893738,-0.14263117,-0.41354254,0.0074428674,-1.7266452,-0.13534492,fearful
-784.7431,52.277733,6.131365,14.390514,0.262269,2.738638,-11.140386,4.4234014,-8.787227,-1.9141564,-3.3079875,-2.1420605,-0.48702735,-2.9815469,-3.8015504,-1.5168345,-1.4071231,-3.0956223,-2.262394,-1.821266,-2.0404735,-2.2729142,-3.197971,0.64384085,-1.3248553,2.1987362,-0.30810416,2.3267276,0.7256811,0.87729406,-1.2706841,-0.06815661,-0.7017991,0.3854724,0.2623541,-0.080278456,-0.010433641,-0.49851176,-0.95224017,-0.47595286,neutral
-777.7557,53.671146,5.614629,14.474957,1.1254702,3.667881,-8.997254,4.417482,-9.755705,-0.09157336,-1.8970698,-1.3845673,-0.7691221,-4.0346713,-3.4774299,-1.5602509,-1.2471659,-1.9255188,-2.0035088,-1.9615175,-0.92598057,-2.3789866,-3.5427527,0.015910529,-2.4291773,0.26946616,-2.687633,0.4066985,0.019115703,-0.48755956,-1.8602985,0.4751277,-1.5425962,-0.5681006,-0.21659417,0.06530996,0.48236853,0.77775466,1.1211706,1.911435,neutral
-765.14105,51.844822,3.9125004,12.692248,-1.3999423,3.8285527,-8.389103,4.507469,-12.085244,-0.79925096,-3.326051,-1.0671655,-2.4400752,-4.290168,-3.6432402,-1.8821253,-2.7533934,-3.7537653,-2.904241,-2.424617,-2.0319924,-3.383487,-3.2877316,0.18248491,-1.4486386,2.0524778,-0.9629051,3.1357975,0.7274408,0.21514961,-2.8516092,0.2995729,-1.4424524,1.3064067,3.6077435,4.443492,4.497634,3.8106015,1.7537658,1.0986437,neutral
-762.94727,56.769203,3.8833485,13.072183,-3.723272,2.3344016,-9.853498,5.2469516,-12.928979,-0.8750421,-2.575524,-3.1367457,-1.8810505,-4.5569043,-3.0417342,-2.735964,-1.9365542,-4.709069,-2.884169,-2.5757976,-2.1375685,-2.6536915,-3.4583535,1.549125,-1.4089582,1.7543063,-1.2109588,1.7058678,-0.12277989,-0.8283162,-2.2973053,1.8400637,1.2880466,2.0198016,1.8086076,1.8402493,0.65814763,1.1265651,2.1900632,2.86019,neutral
-562.2397,50.41874,-20.86877,7.4069037,0.5106365,-1.4212562,-18.802832,-0.26600984,-9.523643,-9.657219,0.533236,-6.2613945,-8.192252,0.6109679,-4.0853295,-4.3300157,-3.1904778,-1.4381716,-3.6824334,0.98203164,3.1349895,6.9407105,5.439394,5.0573688,4.612694,1.8291703,-0.15994596,3.482255,1.9810269,2.2735753,1.3096969,2.6730378,0.77844256,0.697022,-0.46162397,0.5093563,-0.6894338,0.10928323,0.64279795,1.153889,happy
-571.9857,43.71309,-10.179641,2.1187007,-4.9537454,0.6403619,-16.099394,-0.39015618,-9.182436,-6.3437233,-0.89346164,-4.9326863,-7.201542,-2.0714521,-7.9545636,-5.769338,-3.184666,-2.0638673,-3.097274,4.115018,3.7955365,6.1740813,2.930816,3.308183,1.8017238,2.3172703,1.0099349,5.492961,2.3696039,1.007259,-1.1306759,0.6714384,-1.2399191,0.12279824,-0.5758492,0.8940259,0.15518661,1.1922309,1.5216192,2.371107,happy
-620.6532,42.990753,-11.990129,5.5105286,-2.5727477,0.6105318,-15.819781,-4.4312334,-15.529684,-5.6307044,-1.391135,-8.037686,-6.2260437,-3.0777225,-5.313073,-3.0939682,-5.842451,-5.7137537,-7.017804,-4.546978,-4.332795,-0.972931,-3.8941483,1.7494776,1.1210749,2.0857205,0.9516307,2.9221346,2.9855342,0.43042907,0.561161,1.6899983,-0.3666567,-0.15053737,0.5629926,-0.856654,-1.3680443,-0.2595889,-0.79893196,0.86989135,happy
-625.8718,39.718826,-8.870752,4.1161304,-4.180976,1.8583624,-16.037657,-1.1596192,-12.393285,-7.520564,-3.7112527,-7.036234,-7.9700327,-3.0480952,-6.542349,-4.9948807,-5.6143913,-5.494596,-8.26871,-3.3537045,-2.731472,0.36282322,-1.7884767,4.315626,3.76682,3.416882,2.1706471,3.9555893,1.2514929,0.8065222,-1.564751,1.2901796,-0.5555077,-0.06152525,-1.2592828,-0.44623005,-1.5440333,-1.2878337,-1.7876823,0.064579435,happy
-480.1158,43.784584,-32.642303,-4.81135,-7.5116796,-5.841644,-22.375097,-3.3219812,-6.873304,-13.184857,-1.4204203,-3.0383654,-10.661268,1.5118659,2.701779,0.44663113,6.8776526,7.9228487,3.3120773,6.2761135,3.973529,1.1293888,0.26623565,0.86307967,1.2076721,-0.16107646,-3.0762746,0.25764957,-1.271378,-0.08451761,-0.98477507,1.3916245,0.2078257,0.29500863,0.4493225,0.21713541,0.5826869,0.34852657,-0.32512677,-0.33114302,happy
-492.63434,44.09988,-32.15527,-2.199273,-6.580583,-5.3015337,-20.51121,-0.94370496,-10.7751,-11.935283,0.9628795,-7.489644,-9.016652,0.35915667,-4.2614217,-5.023678,1.2107841,2.6995835,0.37003946,6.2937984,6.579923,5.830498,4.066655,4.1288967,4.0396028,2.0859802,-0.67538124,1.992344,-1.3735757,0.586678,-0.7227095,0.4550572,-0.9049315,-0.07988407,-0.17495283,1.1322031,0.74710995,-0.7204802,-0.68061566,-0.7748625,happy
-470.3906,35.887913,-37.332798,-8.035315,-6.304792,-4.650741,-24.31963,-4.206108,-11.0291,-14.685556,1.1383133,-5.269269,-9.587854,1.987654,-0.54368305,1.6715753,6.113586,5.4443316,-0.10612606,7.6530476,4.9503446,2.613865,1.4793011,1.11926,-0.14468113,0.5344999,-1.4350464,1.9893742,-1.415615,-0.9529104,-3.2285788,-0.030875841,-0.9690174,-0.9223553,-0.4014249,-0.39423117,0.41870767,0.32975867,0.8166701,-0.062912665,happy
-486.71234,31.769545,-27.611526,-5.281474,-6.3019247,-2.2651062,-23.13441,-2.8721933,-10.737165,-14.252846,-2.6564612,-6.1725044,-9.044862,2.525359,1.7731582,7.8308516,7.3812323,5.542084,-1.9597105,1.4508219,1.1407433,1.3962072,-1.7416952,-0.013059436,1.137195,-0.7297579,-1.7809415,2.099294,-0.23653279,0.36817855,-0.8746052,1.3983825,-1.3671336,0.023662122,-1.0808178,-0.82066435,-0.5693463,0.79827553,-0.8164791,-1.1088344,happy
-740.00055,59.858368,4.734866,19.31307,3.3547728,4.5176983,-10.249932,1.797056,-11.411062,-1.5849618,-4.5000095,-4.4267273,-2.2304614,-2.1671293,-3.7909315,-0.63097197,-2.2062929,0.4594821,-2.304456,-2.1249244,-2.5813627,0.6866598,-3.3634245,0.74760336,-0.56472385,0.80693763,-0.5550488,2.2609391,-0.534148,-0.5993672,-0.8496358,1.0143056,-0.47969,1.2446859,-0.22741874,0.5274758,0.55278087,0.7056383,2.2271433,2.157735,sad
-724.65216,55.716625,4.621683,12.570419,-2.3908503,2.9152906,-10.98298,2.046193,-11.857315,-1.3309907,-3.3324816,-6.0525336,-3.7942746,-4.6485486,-5.2438526,-4.233039,-2.7877312,-1.4156069,-3.2657056,-2.9419625,-3.940888,-1.0028192,-4.224753,-0.35283455,-2.270092,-1.8854581,-2.4849663,-0.097816154,-0.02655607,0.8126887,0.6205406,0.54251045,-0.2338581,-0.65614367,-1.896783,-0.009947432,1.4214638,2.7327557,4.2478633,3.7244935,sad
-712.2363,48.604145,-0.80552393,17.317318,-1.0035471,3.351879,-11.279218,3.2805364,-13.935434,-2.094264,-1.0699122,-3.7842464,-2.5010855,-2.2787337,-4.4023056,-0.5193408,-2.253037,-3.3045592,-2.0876133,-1.2460176,-2.5381417,-0.25413358,-4.3222933,1.2313766,-2.4603417,-0.09904859,-2.9465575,2.5879753,2.4840286,2.6456027,1.4768151,3.641671,1.1923987,2.2926447,1.9469346,0.81320107,1.7320037,2.4326248,2.4731963,2.3529072,sad
-702.1876,53.13882,4.2449684,18.424067,-1.137204,5.611201,-9.737691,2.627494,-13.522017,-1.7688135,-2.0758326,-5.1786604,-1.9135993,-3.2094977,-2.790062,-1.6874372,-1.8937738,-2.7498875,-2.326509,-1.8556767,-2.8524656,0.4273111,-4.5928617,0.6948534,-3.3746603,-0.9871516,-2.2379673,1.2251136,2.3038957,1.6639909,1.3569659,3.3768756,1.381896,1.6506412,1.9872026,0.39957926,1.6421204,1.5855496,2.9960628,3.517519,sad
-656.0705,47.953396,-8.494379,9.619265,-4.34209,-1.3159221,-11.532948,-0.17502634,-14.9651575,-4.890008,-2.6845467,-4.111731,-2.604222,-1.9207993,-4.1322327,-3.7824042,-3.2103987,-1.2945471,-5.9964056,-2.308338,-2.5826712,0.079582445,-1.582896,0.57286334,0.2726306,-0.4532074,-1.1749725,1.2171872,1.714655,1.7830511,2.8240235,3.6609066,2.274393,1.1697932,-0.31181845,-0.33912444,-1.2582681,-1.0347905,-0.31893054,-0.518185,sad
-699.65625,58.715607,-9.147858,10.718531,-1.0751358,0.9471877,-10.783718,-0.935175,-11.653315,-5.556725,-2.4211805,-1.5437603,-3.5009356,-2.4046903,-2.1088314,-3.252038,-1.3696299,0.607437,-4.8629947,-3.5907676,-1.4929762,0.10956043,-2.173378,-0.45383322,1.2057521,1.1764174,-0.053564586,2.374851,0.9025258,0.9984422,0.8267066,0.7676358,0.07709337,0.7961906,-0.051791005,-0.25452602,1.1226243,0.86596847,1.9340981,1.9947547,sad
-643.95154,50.939075,-7.256976,6.9210095,-3.4186492,-3.5157206,-13.030896,-2.448693,-15.380572,-7.35546,-3.884852,-5.632603,-5.6736293,-3.3446453,-2.9093955,-5.7064323,-3.5215948,-2.4998817,-4.520185,-3.2974925,-4.573388,-0.971386,-3.98369,-0.7911589,-0.12075903,1.0389196,1.7035252,3.524058,3.4708152,3.8559499,4.868842,4.4600124,2.9524086,2.4781072,-0.07741016,0.20546123,0.19054733,0.45969883,1.088686,0.27295205,sad
-612.4762,52.518757,-16.488113,6.2435584,-1.943756,-3.7030082,-20.615383,-1.3121789,-15.851131,-13.3435955,-1.6329156,-5.708754,-10.783426,-2.4097965,-1.8329401,-8.204552,-4.7067513,-2.5478065,-8.518912,-2.708613,-3.9315412,-1.0456134,-1.7316821,0.67041844,3.7495382,3.994083,2.9718742,6.749201,4.7657046,3.0911431,2.0118217,-0.748467,0.08769001,0.34784648,-1.5911702,-0.31411782,-0.46573642,-0.8115678,-0.7862512,-0.91494894,sad
-621.2703,45.31814,-9.525033,7.812758,-5.353625,-2.3450818,-12.254923,2.1518395,-10.855036,-3.124931,-3.1416042,-6.1917644,-4.744223,-5.214206,-5.3366594,-2.721981,-1.3623531,-1.0001293,-0.8609086,-0.14529003,-1.3073475,0.19917315,-1.8066199,2.0678444,0.4795608,2.6450465,0.41789046,1.7659829,-0.8682326,-1.2966542,-1.7044423,0.66427124,-0.2642993,-0.25419453,-1.3103759,0.162224,2.3636768,1.2401026,-0.47782102,-0.37711412,angry
-605.04694,47.476833,-9.615088,6.7400136,-5.050027,-2.455464,-14.211084,3.2186139,-8.974826,-4.625892,-3.9941988,-3.1720207,-2.0450475,-2.5761383,-4.6337194,-1.2765589,-2.5624962,-1.5847458,-2.3298264,-0.8960838,0.72070646,0.92067677,-0.20296013,2.3261178,0.8666544,2.9121192,0.11078293,1.5903167,0.26137307,1.6180451,1.6680714,2.6341565,2.6790528,1.445505,0.27103627,0.40797654,0.85785055,0.6103216,-1.2332032,-0.14954837,angry
-576.3299,42.46231,-12.112496,7.068585,-3.7462244,-5.2669735,-16.452454,1.9841021,-12.740789,-7.864723,-4.7426424,-5.888572,-4.21389,-3.20084,-6.0532074,-3.8097296,-4.3974514,-5.0338855,-4.2875853,-2.3237412,0.012273283,0.58168554,-1.1990137,1.1529057,-2.4256923,0.0103641525,-2.3203058,1.5971797,0.79116994,2.262665,0.33086896,1.4562484,1.7653016,0.7065687,1.3147392,-0.2908691,-1.3245944,-0.7915377,0.19455995,1.6332271,angry
-571.9035,41.11635,-11.14185,1.7524008,-8.361308,-5.094497,-17.753567,1.9025021,-14.487945,-7.720416,-6.8479886,-4.668684,-5.022902,-5.512697,-6.4315248,-2.4365788,-2.4893298,-0.025125597,1.1861194,1.0691592,-0.049261894,1.5264482,-0.38500485,2.5307932,0.85241175,2.7820845,-0.35439852,1.3259224,0.26329,1.1148883,-1.1662637,0.4420741,-0.8869734,-0.2990374,-1.0776558,0.17916164,-1.0226854,-0.56160796,-0.80846995,0.0041682967,angry
-412.90613,52.427887,-28.589626,-5.5563045,-9.916738,-10.55007,-20.345621,1.1806978,-10.105061,-9.804388,-4.0505366,-3.9238005,-6.970242,0.6851167,-1.8918269,-0.3531062,4.062602,4.5829477,-0.4457615,3.2330248,-0.665403,-2.13776,-3.24979,-1.1945217,0.37958303,-0.4821253,-3.8809447,-0.93315464,-3.2049959,-1.0474019,-2.0933127,-0.29273134,0.29937038,-0.82223576,0.17698662,1.1494203,-0.36999062,-0.9051216,-0.979338,-0.110092126,angry
-425.39676,45.91073,-28.6863,-5.9394946,-11.003021,-11.91835,-21.17058,1.2520871,-10.718549,-10.203408,-1.4454273,-2.0023556,-5.615314,3.4740233,-1.0047524,-0.16860493,3.544093,2.21917,-0.7110495,2.2337887,-1.0698229,0.22924514,-0.5981813,-0.19921704,0.26898482,-1.1426914,-2.192059,-0.6169931,-1.527263,0.09459461,-1.9641503,0.71358854,0.4343359,-1.8587598,-0.7578067,0.7470738,0.29340965,-1.0181359,-1.5786731,-0.93815637,angry
-407.61267,36.383263,-26.083984,-10.011393,-14.937064,-10.919665,-20.391615,1.4986299,-11.693726,-12.170898,-0.2524209,-3.5097537,-1.6784692,3.9680216,-0.72926813,-0.18071933,1.9171076,-0.4365089,-2.3924344,3.8905902,0.7730266,2.4667373,0.1272794,-0.46587542,1.4083264,0.5032601,-0.5666647,1.0983291,-0.8244515,-0.76345587,-2.8377545,0.3110645,0.76048744,-0.98642546,-1.6390853,0.09925013,1.7188802,0.97145534,-0.4221718,-1.7866226,angry
-441.83807,42.00844,-21.299633,-1.4298698,-11.702882,-10.373579,-18.30763,3.5568643,-13.491261,-11.803978,-3.344918,-6.2167706,-7.4702644,-0.7819523,-5.6910195,-1.9870802,0.18589196,2.0492647,-0.6055102,4.8291254,1.7488378,1.1302996,-3.5692296,-1.2451129,-0.11424584,1.2785159,-0.5938315,1.723086,-1.6240144,-1.6476988,-2.940975,0.06069102,-0.09979333,-1.3381096,-2.2053509,-0.33761996,0.3639822,2.0325038,0.15752782,-0.73003846,angry
-744.66705,54.15869,-0.40142512,19.561022,3.4543912,5.84006,-9.483125,1.6419656,-12.607883,-2.4720776,-4.3929615,-4.4929748,-4.466255,-5.109219,-4.2363753,0.5502827,-4.347763,-1.4808315,-2.9851162,-3.2902236,-3.6362224,-0.49887225,-4.8640943,-0.86195123,-3.3544505,-0.9465922,-2.639161,-0.63048625,-0.46224016,-0.58196336,0.47573107,1.487599,1.2073872,2.090239,1.1725847,1.459724,0.5045068,0.82310593,0.35081512,0.77494085,fearful
-700.0156,54.19821,-8.732886,14.826685,-3.7054548,4.135906,-9.573525,3.9449723,-12.830865,-1.5893673,-1.7431924,-3.177257,-3.8016117,-3.7482977,-3.7218368,-0.20762284,-3.7966115,-1.3368391,-4.3820043,-3.62512,-2.3746657,-1.7825572,-4.3977523,-0.3830374,-3.0122252,-0.20353822,-0.8952449,2.6474242,1.9947823,1.6654333,0.18496644,2.6552784,-0.13720503,1.9957138,0.77918947,0.43306407,-1.010088,0.8851524,0.98635316,0.25483307,fearful
-714.44006,46.36921,3.1328201,13.724387,-1.7752888,4.937009,-9.849574,0.7223558,-15.014275,-1.2461429,-3.6874645,-6.9135633,-5.37811,-3.5613434,-3.5655642,-2.3029313,-5.010853,-3.4561582,-4.0776825,-3.846735,-3.5629265,-1.453661,-6.300986,-0.12557606,-3.1000555,-1.3284047,-3.180577,-0.319076,-1.057852,-1.0869218,-0.5173799,0.89674485,2.8650427,2.956856,1.9644116,1.2502724,0.74558645,0.55048066,1.17024,2.1514099,fearful
-673.2973,46.399525,-5.887792,8.79814,0.3826319,3.561972,-12.489608,-2.5247946,-17.740757,-3.269824,-1.1629778,-5.7099237,-5.8532867,-4.663929,-3.4889047,-0.7502623,-4.624047,-3.8741238,-4.389047,-4.6969175,-4.543244,-0.82511264,-5.6259155,-0.45154756,-2.0012488,-0.09242229,-0.69013196,2.3787403,3.387678,3.4972355,2.6445405,3.5172486,3.0000374,0.9428214,0.021179779,0.5232373,0.6883942,2.039886,2.784547,1.4789537,fearful
-460.09604,33.511303,-35.925156,-5.2070203,-11.231727,-6.6704164,-18.947876,-1.939228,-10.722459,-14.385493,-0.6395169,-3.1150985,-4.969375,7.506964,6.6463103,8.986346,8.750551,2.3248851,-5.3063183,-4.1629624,-3.3610299,0.080520846,-0.8645883,-3.0667512,-2.7379646,-3.5953338,-0.027776888,5.705472,1.8562741,0.06686737,-2.6542497,0.80990803,0.6461945,-3.1352596,-3.3991108,-1.2530366,0.59765375,0.34857026,-0.6842556,-1.3782493,fearful
-447.3576,31.920568,-32.85078,-4.3399706,-7.76725,-3.0895083,-19.924347,-2.2688193,-8.117994,-13.357086,-0.5899924,-2.0019975,-7.738227,5.6775894,5.6586504,7.646833,7.5184846,3.8986924,-2.0602317,-1.3025291,0.15260737,0.8541403,0.7181693,-2.5842981,-1.5532421,-0.5203495,-1.8689035,2.5848637,0.27824965,1.0195583,-1.406772,0.40011233,0.8964881,-0.7375424,-0.7957184,-0.38169155,-1.6693649,-0.35805786,0.73699945,0.24102077,fearful
-521.87274,33.334152,-26.979877,-2.598815,-10.83876,-5.483819,-19.880278,-2.062749,-13.693341,-14.032293,-1.5493958,-6.734634,-13.192415,-3.5125372,-2.889102,1.2475979,4.661713,6.264718,2.6745253,6.257487,4.7877254,1.8289325,-0.7775234,-0.7224196,1.249351,-0.6334546,-3.9328547,-1.4766937,-2.3148575,-0.9195303,-1.1806982,-0.25533202,-0.039799605,-0.5824146,-0.03801496,0.8744197,-2.0324125,-0.73564655,1.0048914,-1.2793356,fearful
-504.58667,34.55746,-31.639627,-4.7426,-11.167628,-6.3770566,-21.719921,-4.526497,-13.256851,-14.909799,-0.58302206,-3.2818077,-10.479442,-2.559792,0.02133675,2.5617783,7.145606,8.24645,4.40646,3.9381013,2.4801962,-0.052913923,-1.7500138,0.11164116,1.2754796,0.41432163,-3.1642437,0.2795735,-0.7570168,-0.7359107,-2.3925848,-0.58877903,0.02989281,-0.53526425,-1.1222075,-0.32593927,-1.3195506,-0.2099571,1.109222,-1.2187313,fearful
-677.5579,87.56763,3.7571275,10.619969,7.315471,15.397902,-4.8110642,3.8473923,0.48716268,-1.2379534,-1.6548848,-1.0821203,-1.0528023,0.09107582,-0.04619864,0.32377195,0.3124098,0.7436859,0.5208804,0.38202712,1.0986873,-2.6437914,2.4300413,3.128264,-1.975325,0.31304783,-0.10688511,-0.76539165,-0.5000139,-1.6647052,-1.059457,-0.2487197,-0.9762125,-0.92873067,-0.2727167,-0.61383456,0.38403937,-0.03308907,-1.0525095,-0.22148472,neutral
-686.42957,84.97954,4.508084,12.335823,9.649668,14.448165,-4.1140447,5.134118,3.7067735,0.8381372,0.41652524,-0.015170165,1.2839543,1.3543311,1.5014204,1.257397,1.3198417,2.4946742,1.3161712,0.7990357,1.1123943,-1.3460389,2.2441695,2.9042556,-1.9902582,1.3354511,0.51755023,-0.40618938,0.13156997,-0.8708946,-0.75944066,-0.8554867,-0.41941977,-0.52068543,0.78279215,-0.38890725,0.7920392,1.3024064,-0.7735813,0.42503196,neutral
-668.2037,86.44399,7.5614276,11.908907,7.6258826,17.00748,-2.1642392,5.715648,1.9970464,0.9149661,0.21558268,-0.5619318,0.72545826,1.9695348,1.9615252,1.9323524,0.56715727,3.5326476,0.65538,0.0638543,0.7232877,-1.2577039,2.7811854,0.9828974,-1.5902241,0.8347867,-0.08056286,-0.95304817,-0.9265006,-1.2056988,-1.5600971,-0.1515687,-1.2840648,-0.36709985,0.34357738,-1.0457373,-0.02199278,-0.2024325,-1.0931073,0.4026105,neutral
-670.78754,85.75797,7.281554,14.447363,8.060854,16.174082,-3.6816247,6.474453,1.9582567,-1.7364266,0.062139224,0.24676481,0.5733341,0.2510274,1.9873329,1.1590284,-0.076103784,3.2203865,1.1714196,0.014792347,1.5477146,-0.91306037,2.7314918,1.9259726,-3.045278,0.59826887,-0.2549563,-1.223019,-0.6169468,-1.5948025,-0.7593699,0.034023605,-0.764089,-0.6211226,-0.037386607,-0.5281721,-0.07212973,0.2660074,-1.276171,-0.53870314,neutral
-648.27765,85.328285,0.29556447,4.1316657,11.61042,14.127127,-5.242032,1.3065116,0.7233339,-0.21031828,-4.0788126,1.0122042,1.7930752,0.82835877,0.46376505,0.61455905,1.0492567,1.3137594,-0.022693252,0.24390693,0.10751343,-2.7048547,1.8388836,1.8212888,-2.1579893,0.30194122,-0.6630933,0.10415006,-0.6096018,-1.21102,-0.31970385,-0.03664899,-0.32862765,0.07987529,-1.0637385,-0.8083618,0.35485822,-0.19017115,-0.7027087,-0.037816547,happy
-635.9408,84.69347,1.9740386,7.556933,10.839379,14.417019,-3.9320607,4.0654078,3.045051,-0.07231925,-2.1824892,1.7036526,0.9277485,1.8961813,2.351093,0.5746558,0.4792659,2.154257,1.6543404,0.38267043,1.7137666,-3.2215073,2.9118264,3.7819047,-2.480404,0.8591171,-0.3666958,0.10166858,0.48699206,-0.8056843,-0.022578085,-0.11541524,-0.9959156,-0.63906085,-0.3101802,-0.24924274,0.18616715,-0.62891924,-0.7251114,0.28004894,happy
-634.2405,85.24585,2.5623245,5.776968,12.416353,17.288033,-2.170092,2.9315443,-1.0884633,0.28757712,-1.4908264,-0.48624,1.0356654,0.96520907,1.074656,-0.15528679,0.18047383,1.6205723,-0.4338563,-0.32562318,-0.021754988,-2.0833805,1.2880602,-0.31558573,-3.4988923,0.38736054,-2.6109152,-1.0695812,-0.1741838,-2.0397544,-1.2597845,-0.14596039,-0.6700698,-0.20918089,-0.15427321,-0.5541123,1.7294214,1.3146092,0.582886,1.8908808,happy
-632.52515,85.25532,0.54740053,7.576109,9.906102,17.834745,-4.6112432,1.2801841,-0.37314066,0.39808172,-3.609107,-0.80585456,-0.66866916,1.399193,1.8800223,0.072453074,0.47129685,2.9981253,0.85995835,0.7876467,3.231855,-0.97062963,2.060419,1.744812,-2.651964,1.6812686,-1.5875602,0.31806895,0.24411528,-0.8395159,-0.16310547,-0.36241823,-0.09589086,-0.32609192,-0.47594228,0.09241942,0.4337693,1.1370237,-0.65182596,0.5002575,happy
-568.64,71.41573,-4.4614706,15.614258,11.390991,16.42709,-1.8279916,6.030004,5.4723496,3.3706324,0.30170262,6.1514196,2.443687,2.7564316,4.3215494,3.5151527,2.8152044,4.825359,4.1912355,3.3780575,2.8748143,1.1773688,3.7802677,4.6345224,-1.5385604,1.6532186,2.5478888,2.3741732,-0.037282277,0.6012854,0.706887,-0.03780199,0.22708161,0.98910195,-0.16090894,0.31703314,2.5599453,1.420563,2.554166,4.6466303,happy
-576.25214,83.90234,-5.613059,5.997512,13.148572,17.140963,-4.4828024,1.2255214,3.898202,0.11723318,-4.1924887,2.592198,3.0434952,1.5730771,0.09850545,0.8396233,0.9360371,3.2746844,0.3441933,0.79623383,1.6507187,-1.6960311,1.4339824,2.4021323,-1.4284666,1.1524216,-0.6130696,-0.19431178,0.89534026,-0.868675,-0.18637203,0.1926244,-0.39215323,0.32916027,-1.2446132,-0.44439593,0.31354147,-0.70418,-2.1769292,0.07143147,happy
-531.8749,75.8553,-6.1832013,7.205644,9.4908905,15.909352,-6.68096,-0.1558713,1.2973057,-2.1380658,-4.4094353,1.6088359,0.7336609,-0.39296365,0.7623177,-0.01094987,-1.0184337,2.9419777,0.5646656,-0.7876989,-0.42194206,-3.1915867,-0.32596812,1.6364387,-3.6211607,0.6635202,0.102572314,-0.24651694,-1.7053258,-1.7752672,-1.3805295,-1.1072654,-1.4724703,-0.26498154,-1.558889,-1.570674,-0.023060348,-0.12468512,-0.5389589,1.3666254,happy
-597.8957,78.45159,-9.4736805,7.5813127,11.110121,15.412742,-6.5347114,1.3878573,0.4539475,-0.8420353,-3.5253289,1.9842423,2.6118991,1.5368767,0.7873261,-0.28802195,-0.024412517,3.0611446,0.1737808,0.19190505,0.84237283,-2.3914309,0.34942442,2.3159,-3.4024503,0.69741094,-0.109880134,0.14918928,0.17954534,-1.7116923,-1.4408648,0.0649213,-0.8014626,0.57908,-1.3717115,-0.73522663,0.021334128,0.3380383,-1.6009338,0.24897152,happy
-647.03296,82.19899,2.7478766,12.21432,8.550998,16.845356,-6.4311213,4.508191,1.6590066,-1.799683,-0.077676006,0.91643566,-0.16995488,-0.7441062,0.20774901,-0.22997704,-1.5228734,0.49590433,0.8275438,-0.8619764,0.47675446,-3.0111928,0.6551444,1.8501221,-2.672066,0.09657788,-1.1002359,-0.062525,0.60861087,-0.5462645,1.6400417,1.2433405,1.1771857,1.9256119,2.0910573,-0.014400308,0.88986623,1.1353463,-0.96414906,0.68298227,sad
